CEO Name,Company,GVKEY,EXECID,YEAR,trimmed_company_name,Company_Handles,small_username,id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
Marijn E. Dekkers,THERMO FISHER SCIENTIFIC INC,10530,21489,2007,thermo fisher scientific,ThermoFisher,thermofisher,62862144,Thermo Fisher,thermofisher,"Thermo Fisher Scientific Inc. is the world leader in serving science. Our mission is to enable our customers to make the world healthier, cleaner and safer.",,http://t.co/iT255IMiVs,04-08-2009,16:36:54 UTC,11729,715,55190,1123,5223,FALSE,TRUE,https://pbs.twimg.com/profile_images/664163524441219072/NamO9xUO_normal.png,https://pbs.twimg.com/profile_banners/62862144/1544465976
Philip W. Tomlinson,TOTAL SYSTEM SERVICES INC,10631,12464,2007,total system services,total,total,79962986,Total,Total,"Total is a broad #energy company that produces and markets fuels, natural gas and electricity. Our ambition: to become the responsible energy major.",,http://t.co/uaZZnS2kTf,05-10-2009,08:14:36 UTC,11354,254,832003,2776,975,FALSE,TRUE,https://pbs.twimg.com/profile_images/876776431543615489/1QCXAxs1_normal.jpg,https://pbs.twimg.com/profile_banners/79962986/1589387388
Dennis J. FitzSimons,TRIBUNE MEDIA CO,10726,5957,2007,tribune media,tribunemedia,tribunemedia,44175468,Tribune Media,tribunemedia,Official source for Tribune Media Company tweets.,,http://t.co/niC2Totc9l,02-06-2009,18:33:56 UTC,4,227,2310,0,1,FALSE,TRUE,https://pbs.twimg.com/profile_images/893534204398620672/gDX4-wF7_normal.jpg,https://pbs.twimg.com/profile_banners/44175468/1407027420
Richard L. Bond,TYSON FOODS INC  -CL A,10793,6153,2007,tyson foods  -cl a,tysonfoods,tysonfoods,15836048,Tyson Foods,TysonFoods,"Tyson Foods, Inc. founded in 1935.",Global - HQ in Arkansas,https://t.co/RsNlORCrOd,13-08-2008,12:42:52 UTC,12023,17031,58398,9639,1263,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278338682404167680/6_G6nO0m_normal.jpg,https://pbs.twimg.com/profile_banners/15836048/1557757747
Glenn F. Tilton,UNITED AIRLINES HOLDINGS INC,10795,12643,2007,united airlines holdings,United,united,260907612,United Airlines,united,"We're here 24/7 to tell you what you need to know to get you where you want to go. For the latest on health & safety, visit https://t.co/r0KuzPNFBD or text FLYUA.",,https://t.co/bRy0FKcbgp,04-03-2011,21:23:11 UTC,1236297,43070,1084872,5261,2999,FALSE,TRUE,https://pbs.twimg.com/profile_images/1339650804169453569/VmdujwDi_normal.jpg,https://pbs.twimg.com/profile_banners/260907612/1607608925
Gary L. Rainwater,AMEREN CORP,10860,16412,2007,ameren,AmerenMissouri,amerenmissouri,84419752,Ameren Missouri,AmerenMissouri,"Delivering safe, reliable energy to MO customers. For gas leaks or downed lines, call us 24/7 at 800.552.7583. Report outages at http://t.co/nt2p5F21nS.","St. Louis, Missouri",http://t.co/6Xr2CaQTyr,22-10-2009,20:43:46 UTC,11269,148,25224,1422,1447,FALSE,TRUE,https://pbs.twimg.com/profile_images/459063558194491392/XDtbB_Z5_normal.png,https://pbs.twimg.com/profile_banners/84419752/1533235464
James R. Young,UNION PACIFIC CORP,10867,20835,2007,union pacific,UnionPacific,unionpacific,17629628,Union Pacific,UnionPacific,"Union Pacific operates North America's premier railroad franchise, covering 23 states in the western two-thirds of the United States.","Omaha, NE",https://t.co/HZU17zjXrF,25-11-2008,20:06:08 UTC,3294,14,50386,464,890,FALSE,TRUE,https://pbs.twimg.com/profile_images/459768730801541120/s8FiKiCm_normal.png,https://pbs.twimg.com/profile_banners/17629628/1606952807
Stephen J. Hemsley,UNITEDHEALTH GROUP INC,10903,16998,2007,unitedhealth group,UnitedHealthGrp,unitedhealthgrp,917104380,UnitedHealth Group,UnitedHealthGrp,Helping people live healthier lives and helping make the health system work better for everyone. Media inquiries: https://t.co/LUd3techX6,"Minnetonka, MN",http://t.co/23CEqz6CHz,31-10-2012,15:33:18 UTC,2409,532,35407,738,569,FALSE,TRUE,https://pbs.twimg.com/profile_images/783757260749025281/h3LW0lYI_normal.jpg,https://pbs.twimg.com/profile_banners/917104380/1589764956
George David,RAYTHEON TECHNOLOGIES CORP,10983,1180,2007,raytheon technologies,RaytheonTech,raytheontech,16017996,Raytheon Technologies,RaytheonTech,"195,000 employees, four businesses, 190 years of innovation, one mission: The future of aerospace and defense.","Waltham, MA",https://t.co/3EVaOr3ARl,27-08-2008,21:32:47 UTC,20720,272,185991,4629,9084,FALSE,TRUE,https://pbs.twimg.com/profile_images/1246062641786671104/Dxx1wsug_normal.png,https://pbs.twimg.com/profile_banners/16017996/1606920097
Gary D. Forsee,SPRINT CORP,10984,10525,2007,sprint,Sprint,sprint,14626738,Sprint,sprint,Joining the @TMobile 5G revolution. Great network. Great value. No compromises. Building America’s most reliable 5G network.,🇺🇸,https://t.co/KFdvZUDYFk,02-05-2008,15:10:01 UTC,43541,2153,423922,9965,2588,FALSE,TRUE,https://pbs.twimg.com/profile_images/1234495043769118721/KaDHM4wH_normal.jpg,https://pbs.twimg.com/profile_banners/14626738/1588957140
Mackey J. McDonald,VF CORP,11060,1508,2007,vf,vanityfair,vanityfair,15279429,VANITY FAIR,VanityFair,Vanitas vanitatum.,"New York, NY",http://t.co/THwtnNR9Wy,30-06-2008,14:17:35 UTC,130740,1205,4858269,5086,27473,FALSE,TRUE,https://pbs.twimg.com/profile_images/1029450446212083713/Pp8tHBFj_normal.jpg,https://pbs.twimg.com/profile_banners/15279429/1434576586
Donald M. James,VULCAN MATERIALS CO,11228,11011,2007,vulcan materials,VulcanInc,vulcaninc,121872852,Vulcan Inc.,VulcanInc,The engine behind philanthropist & Microsoft cofounder Paul G. Allen's network. Empowered by Paul's vision to make a positive difference in the world.,"Seattle, WA",https://t.co/legpJeRuDA,10-03-2010,21:53:52 UTC,19496,4579,22310,20243,9160,FALSE,TRUE,https://pbs.twimg.com/profile_images/1169721209300275200/lM9oSnqg_normal.jpg,https://pbs.twimg.com/profile_banners/121872852/1567812966
"H. Lee Scott, Jr.",WALMART INC,11259,15154,2007,walmart,walmArt,walmart,17137891,Walmart,Walmart,Where real people go for real good stuff. Save Money. Live Better. Customer support questions? @WalmartHelp,"Bentonville, Arkansas",https://t.co/8VJ0n5Evel,03-11-2008,19:38:44 UTC,581351,327,1218187,12106,6555,FALSE,TRUE,https://pbs.twimg.com/profile_images/1280969404071673856/nmC_sV9l_normal.jpg,https://pbs.twimg.com/profile_banners/17137891/1609266502
Arif Shakeel,WESTERN DIGITAL CORP,11399,20185,2007,western digital,WesternDigital,westerndigital,8.27E+17,Western Digital,westerndigital,"We're creating environments for data to thrive so people, relationships & experiences thrive. Need help? Visit https://t.co/S29Mj5ukep","San Jose, CA",https://t.co/k5kOPZne5y,02-02-2017,23:22:45 UTC,4330,620,48176,2390,1343,FALSE,TRUE,https://pbs.twimg.com/profile_images/1145542156548919296/nGIAr6TL_normal.png,https://pbs.twimg.com/profile_banners/827296225955180544/1507737651
Jeffrey M. Fettig,WHIRLPOOL CORP,11465,14379,2007,whirlpool,whirlpoolcorp,whirlpoolcorp,17288348,Whirlpool Corporation,WhirlpoolCorp,Welcome to the Official Twitter Account of The World’s Leading Kitchen and Laundry Appliance Company | Customer Service: @WhirlpoolCare | 800-253-1301,"Benton Harbor, MI",http://t.co/LTk30OoBjR,10-11-2008,15:29:24 UTC,15051,1256,30296,5079,5725,FALSE,TRUE,https://pbs.twimg.com/profile_images/1308176518523375617/alynu9Rf_normal.png,https://pbs.twimg.com/profile_banners/17288348/1600728563
Steven J. Malcolm,WILLIAMS COS INC,11506,23887,2007,williamss,WilliamsRacing,williamsracing,90636188,Williams Racing,WilliamsRacing,Official Twitter account of Williams Racing,"Oxfordshire, UK",https://t.co/ed7WKfO3fH,17-11-2009,14:08:21 UTC,39895,352,1112256,1395,19530,FALSE,TRUE,https://pbs.twimg.com/profile_images/1266263176078782467/KT49Jbqw_normal.jpg,https://pbs.twimg.com/profile_banners/90636188/1593158431
Matthew D. Serra,FOOT LOCKER INC,11584,22257,2007,foot locker,footlocker,footlocker,22030851,Foot Locker,footlocker,"The official Twitter of Foot Locker, House of Hoops by Foot Locker and https://t.co/JAWCfWzjdj.",USA,https://t.co/0lbGfPe8iJ,26-02-2009,16:51:45 UTC,133287,4156,1544044,3874,16144,FALSE,TRUE,https://pbs.twimg.com/profile_images/1156245673752375307/41wmF2Ah_normal.jpg,https://pbs.twimg.com/profile_banners/22030851/1598386388
Anne M. Mulcahy,XEROX HOLDINGS CORP,11636,19242,2007,xerox holdings,Xerox,xerox,15991258,Xerox,Xerox,"Go Beyond  
https://t.co/M91ZNNCMcB
#BeyondCMYK","Norwalk, CT",https://t.co/SleMIfDZlq,26-08-2008,02:33:30 UTC,24035,2204,178624,6967,1852,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278301051238731777/-wQJvDA1_normal.jpg,https://pbs.twimg.com/profile_banners/15991258/1592315693
Steven S. Fishman,BIG LOTS INC,12123,29775,2007,big lots,biglots,biglots,15681343,biglots,BigLots,"Live BIG and Save Lots. We help you create cherished memories with affordable solutions for every season, gathering, and celebration! #BigLots","More than 1,400 locations",https://t.co/IUrf2pQoaq,31-07-2008,21:58:35 UTC,14193,277,159404,6625,2882,FALSE,TRUE,https://pbs.twimg.com/profile_images/1319363991869718530/ia38WayV_normal.jpg,https://pbs.twimg.com/profile_banners/15681343/1609773293
John J. Mack,MORGAN STANLEY,12124,3922,2007,morgan stanley,morganstanley,morganstanley,426159377,Morgan Stanley,MorganStanley,"Official Twitter account of Morgan Stanley. We provide a range of investment banking, securities, investment management & wealth management services worldwide.",,http://t.co/2WdfloH0OT,01-12-2011,22:24:52 UTC,9838,217,585990,10,4908,FALSE,TRUE,https://pbs.twimg.com/profile_images/767759044849336328/99u_IE90_normal.jpg,https://pbs.twimg.com/profile_banners/426159377/1513192381
"James Aloysius-Charles Kennedy, C.F.A., CFA",PRICE (T. ROWE) GROUP,12138,12403,2007,price (t. rowe) group,troweprice,troweprice,18639872,T. Rowe Price,TRowePrice,Investment insights to keep you informed and help your clients make better investment decisions. Intended for US audiences. Guidelines:https://t.co/sOgO5t64eM,"Baltimore, MD",http://t.co/QaNSyC3lay,05-01-2009,18:30:16 UTC,9693,554,29175,696,2459,FALSE,TRUE,https://pbs.twimg.com/profile_images/582530953068748800/iT50Tyny_normal.png,https://pbs.twimg.com/profile_banners/18639872/1586876277
Steven A. Ballmer,MICROSOFT CORP,12141,2967,2007,microsoft,microsoft,microsoft,74286565,Microsoft,Microsoft,We’re on a mission to empower every person and every organization on the planet to achieve more. Support: @MicrosoftHelps,"Redmond, WA",https://t.co/bKBtZeAFrh,14-09-2009,22:35:42 UTC,19975,2545,9196678,5546,2357,FALSE,TRUE,https://pbs.twimg.com/profile_images/1346142638974484482/FEtyMv8z_normal.png,https://pbs.twimg.com/profile_banners/74286565/1609780392
Lawrence J. Ellison,ORACLE CORP,12142,717,2007,oracle,oracle,oracle,809273,Oracle,Oracle,"Leading the cloud. From intelligent business applications to infrastructure, we deliver tomorrow’s emerging technologies today, like the autonomous database.","Austin, TX",https://t.co/kWuwgTWopE,03-03-2007,23:54:26 UTC,21718,986,777993,12165,7013,FALSE,TRUE,https://pbs.twimg.com/profile_images/1171452654112755712/MW0_-kQQ_normal.jpg,https://pbs.twimg.com/profile_banners/809273/1609695268
Bernd Erich Beetz,COTY INC,12151,50017,2011,coty,cotyinc,cotyinc,456525263,Coty Inc.,COTYInc,We celebrate and liberate the diversity of your beauty.,,https://t.co/4S6S5XOTsT,06-01-2012,10:35:12 UTC,831,536,6043,174,294,FALSE,TRUE,https://pbs.twimg.com/profile_images/1319020272016592901/jIkp6S_f_normal.jpg,https://pbs.twimg.com/profile_banners/456525263/1603313914
Charles Carey,DIRECTV,12206,28337,2007,directv,directv,directv,14946736,DIRECTV,DIRECTV,ATT/DIRECTV is ranked #1 in Nationally in Customer Satisfaction for TV Service by @jdpower. Tied in 2020. Visit https://t.co/xF1RXnjVzM for more information,"El Segundo, CA",https://t.co/RXa0nI5IuQ,29-05-2008,18:46:14 UTC,84804,1746,255191,8061,7696,FALSE,TRUE,https://pbs.twimg.com/profile_images/1346861232045785088/HwNmLY4t_normal.jpg,https://pbs.twimg.com/profile_banners/14946736/1609951719
James L. Ziemer,HARLEY-DAVIDSON INC,12389,4549,2007,harley-davidson,harleydavidson,harleydavidson,17169239,Harley-Davidson,harleydavidson,The official Twitter feed for the Harley-Davidson Motor Company. #HarleyDavidson,"Milwaukee, WI",https://t.co/V496g5u4kX,04-11-2008,21:15:24 UTC,16818,1440,450500,6756,6773,FALSE,TRUE,https://pbs.twimg.com/profile_images/1247529869681905679/KXrGF06H_normal.jpg,https://pbs.twimg.com/profile_banners/17169239/1608169379
Eugene A. Hall,GARTNER INC,12441,22558,2007,gartner,gartner_inc,gartner_inc,15231287,Gartner,Gartner_inc,"We’re here to help: View our insights, advice and tools to achieve your mission-critical priorities below.","Stamford, CT",https://t.co/szTz88p8dN,25-06-2008,14:03:20 UTC,27742,49926,407043,5717,7376,FALSE,TRUE,https://pbs.twimg.com/profile_images/1145686509544181762/qHfZhdhs_normal.png,https://pbs.twimg.com/profile_banners/15231287/1609770864
Bruce R. Chizen,ADOBE INC,12540,16349,2007,adobe,Adobe,adobe,63786611,Adobe,Adobe,Creativity doesn’t just open doors. It opens worlds. Join us in celebrating #CreativityForAll. Need help? Reach out to @AdobeCare.,Location: All over the world.,https://t.co/4PKYZpnq2p,07-08-2009,17:55:30 UTC,41306,213,685816,13755,10645,FALSE,TRUE,https://pbs.twimg.com/profile_images/1266036708295864320/mpGrRK6a_normal.png,https://pbs.twimg.com/profile_banners/63786611/1603747654
"Jeffery W. Yabuki, B.S., CPA",FISERV INC,12635,23954,2007,fiserv,Fiserv,fiserv,18506925,Fiserv,Fiserv,Fiserv (NASDAQ: FISV) is a leading global technology provider serving the financial services industry.,"Brookfield, WI",http://t.co/glCfsFl5lj,31-12-2008,14:24:51 UTC,10652,1292,21952,2636,1999,FALSE,TRUE,https://pbs.twimg.com/profile_images/461152659576066048/jwIZCsYq_normal.png,https://pbs.twimg.com/profile_banners/18506925/1579554751
Jeffrey T. Mezger,KB HOME,12689,18244,2007,kb home,kbhome,kbhome,17394023,KB Home,kbhome,KB Home. Built on Relationships. #KBHome,United States,https://t.co/VxO1U39R9b,14-11-2008,19:50:06 UTC,9146,6378,17638,2560,4348,FALSE,TRUE,https://pbs.twimg.com/profile_images/1019070585739997184/9Zx2pmys_normal.jpg,https://pbs.twimg.com/profile_banners/17394023/1588637364
"John Franklin Brock, III",COCA-COLA EUROPEAN PARTNERS,12756,30869,2007,coca-cola european partners,cocacolaep,cocacolaep,17777338,Coca-Cola EP,CocaColaEP,"Official tweets from Coca-Cola European Partners (CCEP) the world’s largest independent Coca-Cola bottler, based on net sales.","London, England",https://t.co/dfUb1bV43l,01-12-2008,12:05:39 UTC,4463,678,8791,2721,1485,FALSE,TRUE,https://pbs.twimg.com/profile_images/1346077161485164545/AAby4Q8L_normal.jpg,https://pbs.twimg.com/profile_banners/17777338/1609764780
Bernard A. Girod,HARMAN INTERNATIONAL INDS,12788,14309,2007,harman international inds,harman,harman,22551860,HARMAN,Harman,We engineer solutions to enhance life’s experiences and simplify the way people interact with technology that connects them to the world. #HARMANConnectsMe,,https://t.co/h4CBhrdMJp,02-03-2009,23:23:23 UTC,5058,762,21411,4167,2158,FALSE,TRUE,https://pbs.twimg.com/profile_images/883057631677603840/BVLmN02E_normal.jpg,https://pbs.twimg.com/profile_banners/22551860/1608828873
Neal L. Patterson,CERNER CORP,12850,6625,2007,cerner,cerner,cerner,34710922,Cerner,Cerner,We work at the intersection of health care and information technology to relentlessly seek breakthrough innovation that will shape health care of tomorrow.,"Kansas City, MO",https://t.co/UZYpmz9SPE,23-04-2009,19:56:09 UTC,21774,1979,43577,9850,2565,FALSE,TRUE,https://pbs.twimg.com/profile_images/1158402752780865536/GO9mzBWF_normal.jpg,https://pbs.twimg.com/profile_banners/34710922/1572280798
William Anthony Vernon,KRAFT FOODS GROUP INC,12978,41468,2010,kraft foods group,KraftHeinzCo,kraftheinzco,114816952,The Kraft Heinz Company,KraftHeinzCo,News & information from #HereAtKraftHeinz,"Chicago, IL",https://t.co/9xwFGsrRQy,16-02-2010,18:10:32 UTC,2336,57,19369,1146,147,FALSE,TRUE,https://pbs.twimg.com/profile_images/1291077192005419009/pr3WF0oz_normal.jpg,https://pbs.twimg.com/profile_banners/114816952/1607391738
James Q. Crowe,LEVEL 3 COMMUNICATIONS INC,13440,630,2007,level 3mmunications,Level3,level3,102460842,CenturyLink (formerly Level 3),Level3,Level 3 is now @CenturyLink. Please follow us there or visit https://t.co/w0vAwsrB2l to learn more.,"Broomfield, Colorado",https://t.co/w0vAwsrB2l,06-01-2010,19:46:13 UTC,8532,2509,26916,1416,459,TRUE,TRUE,https://pbs.twimg.com/profile_images/1098243441488732161/d60QRVDw_normal.png,https://pbs.twimg.com/profile_banners/102460842/1550561048
Michael J. Kowalski,TIFFANY & CO,13646,5597,2007,tiffany &,TiffanyAndCo,tiffanyandco,90774609,Tiffany & Co.,TiffanyAndCo,"TIFFANY & CO.—founded in New York City in 1837—is synonymous with superlative diamonds, innovative jewelry design and expert craftsmanship.",6 East 57th Street,https://t.co/o9SaiDIVPN,18-11-2009,01:52:10 UTC,15881,123,1633901,1403,4105,FALSE,TRUE,https://pbs.twimg.com/profile_images/1228771779163938828/gNu3uZJm_normal.jpg,https://pbs.twimg.com/profile_banners/90774609/1603893785
"Leslie Moonves, II",VIACOMCBS INC,13714,14541,2007,viacomcbs,ViacomCBS,viacomcbs,19034788,ViacomCBS,ViacomCBS,We are a global media and entertainment company creating premium content and experiences for audiences in 180+ countries.,"New York, NY",https://t.co/xN70UgGzvN,15-01-2009,19:26:59 UTC,7247,718,185514,6003,1773,FALSE,TRUE,https://pbs.twimg.com/profile_images/1310695449213403136/_2-k4Hmk_normal.png,https://pbs.twimg.com/profile_banners/19034788/1601329123
Charles Robert Schwab,SCHWAB (CHARLES) CORP,13988,839,2007,schwab (charles),charlesschwab,charlesschwab,132703700,Charles Schwab Corp,CharlesSchwab,Be a more informed investor. Follow us for news and insights to help you #Ownyourtomorrow. Disclosures: https://t.co/nswxFWPqQc,,http://t.co/oik8fZoJ2W,13-04-2010,23:47:47 UTC,22619,739,106389,3722,3846,FALSE,TRUE,https://pbs.twimg.com/profile_images/887040270344175616/HdM7XoMD_normal.jpg,https://pbs.twimg.com/profile_banners/132703700/1471303489
Willard D. Oberton,FASTENAL CO,14225,14812,2007,fastenal,fastenalcompany,fastenalcompany,109268832,Fastenal Company,FastenalCompany,#Fastenal is a business-to-business supply chain solutions company and a wholesale distributor of industrial and construction supplies. #WeAreWhereYouAre,"Winona, MN",https://t.co/NEYYnDOzAO,28-01-2010,14:06:00 UTC,5217,304,12519,2749,2098,FALSE,TRUE,https://pbs.twimg.com/profile_images/468424283123752960/FGaB8b4q_normal.jpeg,https://pbs.twimg.com/profile_banners/109268832/1609787180
"James H. Herbert, II",FIRST REPUBLIC BANK,14275,34934,2009,first republic bank,firstrepublic,firstrepublic,34715589,First Republic Bank,firstrepublic,First Republic is a private bank with service at the forefront. It's a privilege to serve you. Member FDIC. Equal Housing Lender.,"USA: CA, CT, FL, MA, NY, OR",https://t.co/kKAzJdrvjy,23-04-2009,20:13:57 UTC,8230,637,47522,1666,2295,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278449717425422337/QbbCdJJU_normal.jpg,https://pbs.twimg.com/profile_banners/34715589/1462488354
J. Terrence Lanni,MGM RESORTS INTERNATIONAL,14418,4766,2007,mgm resorts international,MGMResortsIntl,mgmresortsintl,2216675940,MGM Resorts,MGMResortsIntl,Vegas done safely is still Vegas. It’s time to head #BacktoVegas!,"Las Vegas, NV",https://t.co/FnE66WHiWx,26-11-2013,22:46:27 UTC,11030,2530,66979,29017,3886,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278359899299213313/H13TIvYJ_normal.jpg,https://pbs.twimg.com/profile_banners/2216675940/1602625634
Naren K. Gursahaney,ADT CORP,14438,32380,2011,adt,ADT,adt,86143723,ADT,ADT,Here to help protect what matters most. #SafeAtHome,Helping Protect the US,https://t.co/aaPBUFcRmz,29-10-2009,19:33:21 UTC,31877,210,49849,2801,2134,FALSE,TRUE,https://pbs.twimg.com/profile_images/1267837493270974464/IcQSSsFu_normal.jpg,https://pbs.twimg.com/profile_banners/86143723/1610125838
David P. Steiner,WASTE MANAGEMENT INC,14477,26530,2007,waste management,wastemanagement,wastemanagement,17634248,Waste Management,WasteManagement,Waste Management is the leading provider of comprehensive environmental solutions in North America. Twitter Hours: 8-5 CST (Mon-Fri),"Houston, TX",https://t.co/ZTmNWIjJxJ,25-11-2008,22:39:32 UTC,31180,1447,43197,6309,4123,FALSE,TRUE,https://pbs.twimg.com/profile_images/876820045963304960/O1OKe-7p_normal.jpg,https://pbs.twimg.com/profile_banners/17634248/1556632901
Michael S. Dell,DELL TECHNOLOGIES INC,14489,281,2007,dell technologies,delltech,delltech,7.16E+17,Dell Technologies,DellTech,"We help you build your digital future and transform how you work, live and play.","Round Rock, TX",https://t.co/t4213Ftc2h,01-04-2016,14:01:08 UTC,5024,363,37508,11434,2363,FALSE,TRUE,https://pbs.twimg.com/profile_images/1128735870780084224/tte7MyRY_normal.png,https://pbs.twimg.com/profile_banners/715901816857358336/1604334451
Kenneth W. Lowe,EW SCRIPPS  -CL A,14535,21126,2007,ew scripps  -cl a,EWScrippsCo,ewscrippsco,125368024,The E.W. Scripps Co.,EWScrippsCo,Scripps advances understanding of the world through journalism.,Cincinnati,http://t.co/L4HP6ShV6A,22-03-2010,15:46:17 UTC,5256,1927,7915,2975,1041,FALSE,TRUE,https://pbs.twimg.com/profile_images/1158473530121555974/ACAuv6a5_normal.jpg,https://pbs.twimg.com/profile_banners/125368024/1564750341
Stephen A. Odland,OFFICE DEPOT INC,14624,22758,2007,office depot,OfficeDepot,officedepot,18572345,Office Depot,officedepot,"Here to help you #KeepBusinessGoing. #DiscoverDepot products & services, & learn how we are making a #DepotDifference in our communities.","Boca Raton, Florida",https://t.co/mcuf9Qgxg5,03-01-2009,03:50:55 UTC,39639,19628,95044,10226,1581,FALSE,TRUE,https://pbs.twimg.com/profile_images/1267812541658361856/gln3bu4e_normal.jpg,https://pbs.twimg.com/profile_banners/18572345/1591115047
Robert E. Beauchamp,BMC SOFTWARE INC,14650,15584,2007,bmc software,bmcsoftware,bmcsoftware,2928731,BMC Software,BMCSoftware,"BMC helps customers run and reinvent their businesses with open, scalable, and modular solutions to complex IT problems.","Houston, TX",https://t.co/N7FRyElcYx,30-03-2007,03:00:18 UTC,25151,1788,53833,4155,9090,FALSE,TRUE,https://pbs.twimg.com/profile_images/1322944183158542336/_a5fwUqd_normal.jpg,https://pbs.twimg.com/profile_banners/2928731/1603419464
J. Larry Nichols,DEVON ENERGY CORP,14934,8651,2007,devon energy,DevonEnergy,devonenergy,21628891,Devon Energy,DevonEnergy,Devon is a leading oil and gas producer in the U.S. with a premier multi-basin portfolio headlined by a world-class acreage position in the Delaware Basin. $DVN,"Oklahoma City, OK",https://t.co/wWsmh6IZOy,23-02-2009,03:51:18 UTC,1305,131,14381,1058,511,FALSE,TRUE,https://pbs.twimg.com/profile_images/987664554036514816/Y1nwMX0r_normal.jpg,https://pbs.twimg.com/profile_banners/21628891/1533730702
Richard Francis Syron,FEDERAL HOME LOAN MORTG CORP,15208,19288,2007,federal home loan mortg,AthenaHomeLoans,athenahomeloans,8.71E+17,Athena Home Loans,AthenaHomeLoans,"The Game-Changing Goddess of Good Stuff
Athena is helping Aussies pay off their home loan faster.
Life’s too short for a long home.
#thehomeloanwrecker",Australia,https://t.co/tTbFiiEbq6,03-06-2017,09:28:10 UTC,488,1713,1161,522,123,FALSE,TRUE,https://pbs.twimg.com/profile_images/1099144372589719553/Xo68Inuh_normal.jpg,https://pbs.twimg.com/profile_banners/870935126850510850/1576813362
William R. Klesse,VALERO ENERGY CORP,15247,5447,2007,valero energy,ValeroEnergy,valeroenergy,8.47E+17,Valero Energy,ValeroEnergy,"The official Twitter of Valero. Fuel isn’t just about driving, but the drive to achieve greatness. Follow us and see what happens when you fuel the unexpected.","San Antonio, TX",https://t.co/thdaRTLrtZ,28-03-2017,19:25:52 UTC,800,94,8364,796,289,FALSE,TRUE,https://pbs.twimg.com/profile_images/986631405122732033/AqhNDA1z_normal.jpg,https://pbs.twimg.com/profile_banners/846805558812463106/1532022238
"Ronald L. Sargent, M.B.A.",STAPLES INC,15521,10628,2007,staples,staples,staples,3288805558,Staples,Staples,"We help teams find fulfillment in Worklife by connecting people, ideas and solutions.","Framingham, MA",https://t.co/SMVM39wIA9,18-05-2015,17:54:44 UTC,5207,3324,4086,1975,206,FALSE,TRUE,https://pbs.twimg.com/profile_images/1111365064794214410/Hx_2vR2Y_normal.png,https://pbs.twimg.com/profile_banners/3288805558/1553805071
David E. I. Pyott,ALLERGAN INC,15708,16461,2007,allergan inc,allerganeye,allerganeye,,,,,,,,,,,,,,,TRUE,,
John Wendell Thompson,NORTONLIFELOCK INC,15855,19772,2007,nortonlifelock,nortonlifelock,nortonlifelock,1.17E+18,NortonLifeLock,NortonLifelock,The official NortonLifeLock account for the latest news in #CyberSafety,"Tempe, Arizona",https://t.co/zyla8J9qaQ,17-09-2019,15:20:38 UTC,433,250,1272,499,87,FALSE,TRUE,https://pbs.twimg.com/profile_images/1191468124387676160/qqryvupD_normal.png,https://pbs.twimg.com/profile_banners/1173980018009001984/1610151711
Richard A. Gonzalez,ABBVIE INC,16101,18569,2010,abbvie,abbvie,abbvie,531892451,AbbVie,abbvie,AbbVie's global handle featuring biopharmaceutical news & updates managed by our corp digital team. Review our guidelines here: http://t.co/qwZuFRpxk5,Global,https://t.co/IibBdsMrEg,21-03-2012,03:42:59 UTC,6585,499,68122,1888,4139,FALSE,TRUE,https://pbs.twimg.com/profile_images/1278082623886278656/pIvFxKYq_normal.jpg,https://pbs.twimg.com/profile_banners/531892451/1591220916
John S. Riccitiello,ELECTRONIC ARTS INC,16721,15533,2007,electronic arts,electronicarts,electronicarts,8074522,EA UK,electronicarts,"Your home for EA news across the UK and Ireland on @EASPORTSFIFA, @Battlefield, @PlayApex, @EAStarWars & more. Need help with an EA title? Contact @EAhelp",UK,https://t.co/kkycdqFYkn,09-08-2007,08:36:43 UTC,9785,205,335530,3110,3110,FALSE,TRUE,https://pbs.twimg.com/profile_images/1184724916895191041/sV6-LaNP_normal.jpg,https://pbs.twimg.com/profile_banners/8074522/1592483300
Robert J. Thomson,NEWS CORP,18043,44957,2013,news,breakingnews,breakingnews,6017542,Breaking News,BreakingNews,,"NYC, LA, London",https://t.co/yjD4mOeepa,13-05-2007,23:06:45 UTC,105788,547,9697693,6,489,FALSE,TRUE,https://pbs.twimg.com/profile_images/1108430392267280389/ufmFwzIn_normal.png,https://pbs.twimg.com/profile_banners/6017542/1595006261
C. Richard Harrison,PTC INC,18699,4402,2007,ptc,PTC,ptc,207505157,PTC,PTC,PTC unleashes industrial innovation with market-proven solutions that enable companies to drive #digitaltransformation. Learn more: https://t.co/ODzG00fkc5,Worldwide,https://t.co/byzxeN910q,25-10-2010,13:15:11 UTC,21034,12664,38821,7871,5457,FALSE,TRUE,https://pbs.twimg.com/profile_images/1126948851989008384/ts-Og029_normal.png,https://pbs.twimg.com/profile_banners/207505157/1495976829
